stationname,waterbody,date,do_min,do_max,do_avg,x,y
Loomis Street,South Branch Chicago River,"十二月 12, 2000",7.331054,8.298432,7.77082383,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十二月 13, 2000",8.069319,8.611922,8.40564625,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十二月 14, 2000",7.15437,8.019058,7.53856291,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十二月 15, 2000",7.028121,7.442808,7.18647954,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十二月 16, 2000",6.923693,7.691089,7.16981275,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十二月 17, 2000",7.599787,8.184578,7.86022933,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十二月 18, 2000",7.401193,8.023797,7.64689604,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十二月 19, 2000",7.466505,8.364048,7.92375695,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十二月 20, 2000",8.128901,8.428092,8.29129079,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十二月 21, 2000",8.022676,8.767529,8.3606782,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十二月 22, 2000",8.523999,9.011843,8.77964866,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十二月 23, 2000",7.878582,8.544269,8.16445254,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十二月 24, 2000",7.922626,8.536671,8.20342325,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十二月 25, 2000",8.238559,8.732602,8.50406054,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十二月 26, 2000",8.578803,8.885838,8.7467812,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十二月 27, 2000",8.125544,8.75069,8.442002,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十二月 28, 2000",7.551475,8.127161,7.7555557,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十二月 29, 2000",7.716328,8.017675,7.87994312,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十二月 30, 2000",7.66226,8.455764,7.92766366,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十二月 31, 2000",8.361426,9.539538,8.93496758,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"一月 1, 2001",8.088705,9.165201,8.77310495,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"一月 2, 2001",7.884098,8.090592,7.99999212,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"一月 3, 2001",7.905715,8.791647,8.44396291,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"一月 4, 2001",8.634991,8.990546,8.83318112,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"一月 5, 2001",8.267769,8.869991,8.55110187,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"一月 6, 2001",7.21388,8.216658,7.71901875,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"一月 7, 2001",6.802769,7.233324,6.97735208,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"一月 8, 2001",6.517769,6.896102,6.74568541,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"一月 9, 2001",6.532862,7.14732,6.73413745,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"一月 10, 2001",6.770195,7.28832,6.99204933,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"一月 11, 2001",6.80407,7.331695,6.988466,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"一月 12, 2001",6.741903,7.097737,6.87321579,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"一月 13, 2001",6.63082,6.848445,6.78546575,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"一月 14, 2001",6.271528,6.729737,6.52896583,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"一月 15, 2001",6.158862,6.435695,6.29079895,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"一月 16, 2001",5.863528,6.261736,6.05179887,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"一月 17, 2001",5.542445,6.304528,5.79488225,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"一月 18, 2001",6.263736,6.546612,6.43341445,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"四月 22, 2003",5.490335,6.605439,6.04374823,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"四月 23, 2003",5.02846,5.487418,5.25392866,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"四月 24, 2003",5.179606,5.835335,5.51226187,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"四月 25, 2003",5.157835,5.816689,5.6101787,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"四月 26, 2003",5.09596,5.518147,5.32517862,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"四月 27, 2003",5.125751,6.31471,5.72392866,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"四月 28, 2003",5.419085,6.724502,6.013512,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"四月 29, 2003",5.286169,6.146611,5.75901682,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"四月 30, 2003",5.253277,6.923277,6.0228607,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 1, 2003",5.65661,7.146611,6.56161079,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 2, 2003",6.099945,6.956611,6.41202775,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 3, 2003",6.366611,6.983278,6.76494458,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 4, 2003",6.566611,7.029944,6.71994445,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 5, 2003",5.169945,7.086611,6.2961947,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 6, 2003",5.203278,6.600055,5.81666675,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 7, 2003",5.986722,6.693388,6.39588866,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 8, 2003",6.096722,6.780056,6.39505554,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 9, 2003",3.843389,6.603389,5.65463883,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 10, 2003",5.083389,7.276722,6.28338895,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 11, 2003",3.490056,7.020055,5.74755566,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 12, 2003",3.413389,6.433389,5.13797237,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 13, 2003",4.653389,7.145328,6.46476666,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 14, 2003",6.163661,6.855067,6.43811391,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 15, 2003",6.155431,7.214911,6.73436383,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 16, 2003",4.560848,7.216682,5.68811387,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 17, 2003",5.048817,6.370327,5.94228058,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 18, 2003",4.90538,5.996005,5.49311391,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 19, 2003",5.084599,5.900432,5.46478062,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 20, 2003",4.933452,6.63486,5.68346641,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 21, 2003",6.49684,8.274756,7.5909802,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 22, 2003",4.752465,7.0896,5.65639695,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 23, 2003",5.250278,6.350173,5.56473037,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 24, 2003",5.273038,7.006892,6.07973041,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 25, 2003",5.859756,8.188663,6.58931383,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 26, 2003",5.049548,6.710433,5.85056379,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 27, 2003",5.655278,7.008884,6.27349408,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 28, 2003",4.750759,6.308467,5.53081095,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 29, 2003",4.2168,5.370863,4.6591442,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 30, 2003",5.002217,5.69878,5.35206087,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 31, 2003",4.111279,7.809404,4.99456083,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 1, 2003",3.988363,5.70555,4.90789416,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 2, 2003",4.451592,6.413259,5.52997745,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 3, 2003",4.125759,5.953128,4.8708857,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 4, 2003",4.884378,6.424587,5.46364916,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 5, 2003",2.418753,6.183128,5.0823992,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 6, 2003",6.094795,6.55792,6.2936492,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 7, 2003",5.651045,6.528337,6.0611492,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 8, 2003",5.76417,6.786045,6.31614916,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 9, 2003",5.400212,6.428337,5.7694825,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 10, 2003",5.793545,6.272179,6.07362975,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 11, 2003",5.262283,6.181658,5.68983533,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 12, 2003",6.048116,7.188221,6.56816862,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 13, 2003",6.995616,7.394679,7.17650191,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 14, 2003",6.579471,8.173117,6.9056687,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 15, 2003",6.692804,7.190617,6.88816854,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 16, 2003",6.776033,7.5777,7.21066854,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 17, 2003",7.215616,7.992212,7.65147291,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 18, 2003",7.497004,8.248305,7.88807154,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 19, 2003",5.739244,7.678254,6.61723845,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 20, 2003",7.039504,7.936952,7.5168217,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 21, 2003",6.067213,6.97789,6.49723858,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 22, 2003",6.01591,6.481692,6.18765516,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 23, 2003",6.167161,6.841014,6.46515533,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 24, 2003",6.061952,6.496443,6.22966654,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 25, 2003",6.305454,6.67811,6.459386,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 26, 2003",6.150141,6.432172,6.2710525,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 27, 2003",5.551808,6.113318,5.80480266,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 28, 2003",5.025246,5.9941,5.55896933,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 29, 2003",4.79462,5.347277,5.13813591,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 30, 2003",4.772485,5.530089,5.13355241,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"七月 1, 2003",4.861235,5.34657,5.11961341,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"七月 2, 2003",5.210789,6.45782,5.82581487,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"七月 3, 2003",6.222507,6.494383,6.3553982,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"七月 4, 2003",6.249383,6.496571,6.385815,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"七月 5, 2003",5.882039,6.541727,6.12998158,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"七月 6, 2003",5.545789,6.444383,5.80456508,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"七月 7, 2003",4.490789,6.113758,5.30248166,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"七月 8, 2003",2.339843,5.846926,4.23051726,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"七月 9, 2003",6.496661,7.961358,7.54902887,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"七月 10, 2003",5.187116,7.680298,5.785582,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"七月 11, 2003",5.593934,6.439426,6.14130158,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"七月 12, 2003",5.365715,6.293328,5.96618804,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"七月 13, 2003",6.000942,7.430676,6.81399108,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"七月 14, 2003",6.444313,7.050866,6.77471087,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"七月 15, 2003",5.473911,7.211046,6.59732321,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"七月 16, 2003",2.7799,6.185473,4.52674933,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"七月 17, 2003",3.150421,6.14589,4.99258279,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"七月 18, 2003",3.461359,6.186932,4.8200827,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"七月 19, 2003",2.885005,5.938651,4.49341616,-9758344.963703979,5137957.171471312
